Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Species_Functional_Type,Species_Category,Phenophase_ID,Phenophase_Category,Phenophase_Description,First_Yes_Sample_Size,Mean_First_Yes_Year,Mean_First_Yes_DOY,Mean_First_Yes_Julian_Date,SE_First_Yes_In_Days,SD_First_Yes_In_Days,Mean_NumDays_Since_Prior_No,SE_NumDays_Since_Prior_No,SD_NumDays_Since_Prior_No,Last_Yes_Sample_Size,Mean_Last_Yes_Year,Mean_Last_Yes_DOY,Mean_Last_Yes_Julian_Date,SE_Last_Yes_in_Days,SD_Last_Yes_in_Days,Mean_NumDays_Until_Next_No,SE_NumDays_Until_Next_No,SD_NumDays_Until_Next_No,Num_Individuals_with_Multiple_FirstY,Multiple_FirstY_Individual_IDs,Mean_AGDD,SE_AGDD,Mean_AGDD_in_F,SE_AGDD_in_F,Tmax_Winter,Tmax_Spring,Tmax_Summer,Tmax_Fall,Tmin_Winter,Tmin_Spring,Tmin_Summer,Tmin_Fall,Prcp_Winter,Prcp_Spring,Prcp_Summer,Prcp_Fall,Mean_Accum_Prcp,SE_Accum_Prcp,Mean_Daylength,SE_Daylength
8984,37.632114,-118.994278,2464,CA,171,Lupinus,polyphyllus,bigleaf lupine,Plantae,Forb,Nectar Connectors Campaign,501,Flowers,Open flowers,2,2013,211,2456504,7,9.89949493661,7,0,0,2,2013,232,2456525,7,9.89949493661,11,3,4.24264068712,0,'',1560.125,109.625,2808.225,197.325,5.1,13.4,23.9,16.24,-9.54,-1.57,7.58,0.9,206,49,32,118,93.5,3.5,50285,864
8985,37.632435,-118.993904,2469,CA,126,Purshia,tridentata,antelope bitterbrush,Plantae,Drought deciduous broadleaf,-9999,500,Flowers,Flowers or flower buds,3,2013,141,2456434,4.04145188433,7,7,0,0,3,2013,164,2456457,2.33333333333,4.04145188433,14,7,12.124355653,0,'',513.583333333,32.2148818267,924.45,57.9867872881,5.1,13.4,23.9,16.24,-9.54,-1.57,7.58,0.9,206,49,32,118,82.3333333333,0.881917103688,51033.6666667,304.57639071
8985,37.632435,-118.993904,2469,CA,126,Purshia,tridentata,antelope bitterbrush,Plantae,Drought deciduous broadleaf,-9999,501,Flowers,Open flowers,3,2013,150,2456443,4.66666666667,8.08290376865,9.33333333333,2.33333333333,4.04145188433,3,2013,164,2456457,2.33333333333,4.04145188433,14,7,12.124355653,0,'',613.416666667,48.5833333333,1104.15,87.45,5.1,13.4,23.9,16.24,-9.54,-1.57,7.58,0.9,206,49,32,118,84,1,51840.3333333,345.666666667
8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,Evergreen broadleaf,-9999,500,Flowers,Flowers or flower buds,3,2013,225,2456518,0,0,7,0,0,3,2013,225,2456518,0,0,7,0,0,3,"'30525,30526,30527'",1764.5,0,3176.1,0,5.1,13.4,23.9,16.24,-9.54,-1.57,7.58,0.9,206,49,32,118,97,0,48730,0
8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,Evergreen broadleaf,-9999,501,Flowers,Open flowers,3,2013,141,2456434,10.6926766216,18.5202591775,9.33333333333,2.33333333333,4.04145188433,3,2013,160,2456453,2.33333333333,4.04145188433,7,0,0,1,'30526',540.25,120.72774122,972.45,217.309934195,5.1,13.4,23.9,16.24,-9.54,-1.57,7.58,0.9,206,49,32,118,80.6666666667,2.60341655864,50918.3333333,830.709803588
9005,37.439407,-121.960197,0,CA,162,Eschscholzia,californica,California poppy,Plantae,Forb,-9999,500,Flowers,Flowers or flower buds,1,2013,62,2456355,-9999,-9999,14,-9999,-9999,1,2013,62,2456355,-9999,-9999,23,-9999,-9999,1,'31268',608.75,-9999,1095.75,-9999,14.76,22.1,26.15,22.66,4.89,10.05,14.35,11.36,186,23,2,102,20,-9999,40435,-9999
9005,37.439407,-121.960197,0,CA,162,Eschscholzia,californica,California poppy,Plantae,Forb,-9999,501,Flowers,Open flowers,1,2013,62,2456355,-9999,-9999,14,-9999,-9999,1,2013,62,2456355,-9999,-9999,23,-9999,-9999,1,'31268',608.75,-9999,1095.75,-9999,14.76,22.1,26.15,22.66,4.89,10.05,14.35,11.36,186,23,2,102,20,-9999,40435,-9999
9005,37.439407,-121.960197,0,CA,702,Baccharis,pilularis,coyotebrush,Plantae,Evergreen broadleaf,Allergen,500,Flowers,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013,62,2456355,-9999,-9999,23,-9999,-9999,0,'',-9999,-9999,-9999,-9999,14.76,22.1,26.15,22.66,4.89,10.05,14.35,11.36,186,23,2,102,-9999,-9999,-9999,-9999
9005,37.439407,-121.960197,0,CA,1015,Sambucus,nigra-cerulea,blue elderberry,Plantae,Deciduous broadleaf,Ornamental,500,Flowers,Flowers or flower buds,2,2013,85,2456378,0,0,23,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',913.5,0,1644.3,0,14.76,22.1,26.15,22.66,4.89,10.05,14.35,11.36,186,23,2,102,34,0,43891,0
9018,37.213058,-121.882973,92,CA,702,Baccharis,pilularis,coyotebrush,Plantae,Evergreen broadleaf,Allergen,500,Flowers,Flowers or flower buds,2,2013,237,2456530,7,9.89949493661,10.5,3.5,4.94974746831,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',3754.5,148,6758.1,266.4,15.07,22.57,27.14,23.17,4.04,8.78,13.7,10.8,323,40,2,159,79,0,47001.5,1036.5
9018,37.213058,-121.882973,92,CA,702,Baccharis,pilularis,coyotebrush,Plantae,Evergreen broadleaf,Allergen,501,Flowers,Open flowers,1,2013,251,2456544,-9999,-9999,7,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',4056.5,-9999,7301.7,-9999,15.07,22.57,27.14,23.17,4.04,8.78,13.7,10.8,323,40,2,159,79,-9999,44928,-9999
9018,37.213058,-121.882973,92,CA,702,Baccharis,pilularis,coyotebrush,Plantae,Evergreen broadleaf,Allergen,502,Flowers,Pollen release (flowers),1,2013,300,2456593,-9999,-9999,7,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',4929.75,-9999,8873.55,-9999,15.07,22.57,27.14,23.17,4.04,8.78,13.7,10.8,323,40,2,159,80,-9999,38016,-9999
9018,37.213058,-121.882973,92,CA,704,Quercus,lobata,valley oak,Plantae,Deciduous broadleaf,Allergen,500,Flowers,Flowers or flower buds,3,2013,75,2456368,2,3.46410161514,8,2,3.46410161514,3,2013,94,2456387,0,0,6,0,0,0,'',769.833333333,29.4166666667,1385.7,52.95,15.07,22.57,27.14,23.17,4.04,8.78,13.7,10.8,323,40,2,159,58,0,42278.6666667,230.333333333
9018,37.213058,-121.882973,92,CA,704,Quercus,lobata,valley oak,Plantae,Deciduous broadleaf,Allergen,501,Flowers,Open flowers,3,2013,85,2456378,0,0,8,0,0,3,2013,94,2456387,0,0,6,0,0,0,'',904.75,0,1628.55,0,15.07,22.57,27.14,23.17,4.04,8.78,13.7,10.8,323,40,2,159,61,0,43891,0
9018,37.213058,-121.882973,92,CA,705,Quercus,agrifolia,California live oak,Plantae,Evergreen broadleaf,Allergen,500,Flowers,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013,77,2456370,-9999,-9999,27,-9999,-9999,0,'',-9999,-9999,-9999,-9999,15.07,22.57,27.14,23.17,4.04,8.78,13.7,10.8,323,40,2,159,-9999,-9999,-9999,-9999
9018,37.213058,-121.882973,92,CA,705,Quercus,agrifolia,California live oak,Plantae,Evergreen broadleaf,Allergen,501,Flowers,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013,77,2456370,-9999,-9999,27,-9999,-9999,0,'',-9999,-9999,-9999,-9999,15.07,22.57,27.14,23.17,4.04,8.78,13.7,10.8,323,40,2,159,-9999,-9999,-9999,-9999
9018,37.213058,-121.882973,92,CA,705,Quercus,agrifolia,California live oak,Plantae,Evergreen broadleaf,Allergen,502,Flowers,Pollen release (flowers),0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2013,77,2456370,-9999,-9999,27,-9999,-9999,0,'',-9999,-9999,-9999,-9999,15.07,22.57,27.14,23.17,4.04,8.78,13.7,10.8,323,40,2,159,-9999,-9999,-9999,-9999
9018,37.213058,-121.882973,92,CA,713,Aesculus,californica,California buckeye,Plantae,Deciduous broadleaf,-9999,500,Flowers,Flowers or flower buds,3,2013,75,2456368,2,3.46410161514,6,0,0,3,2013,168,2456461,0,0,6,0,0,1,'30870',769.833333333,29.4166666667,1385.7,52.95,15.07,22.57,27.14,23.17,4.04,8.78,13.7,10.8,323,40,2,159,58,0,42278.6666667,230.333333333
9018,37.213058,-121.882973,92,CA,713,Aesculus,californica,California buckeye,Plantae,Deciduous broadleaf,-9999,501,Flowers,Open flowers,3,2013,121,2456414,7.12585277548,12.3423390544,10,3.51188458428,6.0827625303,3,2013,168,2456461,0,0,6,0,0,0,'',1488.5,130.091874586,2679.3,234.165374255,15.07,22.57,27.14,23.17,4.04,8.78,13.7,10.8,323,40,2,159,76,0,48729.6666667,914.548036525
9018,37.213058,-121.882973,92,CA,771,Diplacus,aurantiacus,orange bush monkeyflower,Plantae,Drought deciduous broadleaf,-9999,500,Flowers,Flowers or flower buds,3,2013,88,2456381,3,5.19615242271,8.33333333333,0.333333333333,0.57735026919,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',951.333333333,46.5833333333,1712.4,83.85,15.07,22.57,27.14,23.17,4.04,8.78,13.7,10.8,323,40,2,159,65,4,44352,461
9018,37.213058,-121.882973,92,CA,1015,Sambucus,nigra-cerulea,blue elderberry,Plantae,Deciduous broadleaf,Ornamental,500,Flowers,Flowers or flower buds,3,2013,68,2456361,3,5.19615242271,8,1,1.73205080757,3,2013,170,2456463,6.65832811848,11.5325625947,7.66666666667,1.76383420738,3.0550504633,1,'30953',675.75,35.25,1216.35,63.45,15.07,22.57,27.14,23.17,4.04,8.78,13.7,10.8,323,40,2,159,51,7,41357,461
9018,37.213058,-121.882973,92,CA,1015,Sambucus,nigra-cerulea,blue elderberry,Plantae,Deciduous broadleaf,Ornamental,501,Flowers,Open flowers,3,2013,95,2456388,9.1712109948,15.8850034099,3,1.52752523165,2.64575131106,3,2013,170,2456463,6.65832811848,11.5325625947,7.66666666667,1.76383420738,3.0550504633,1,'30953',1067.83333333,134.33449648,1922.1,241.802093663,15.07,22.57,27.14,23.17,4.04,8.78,13.7,10.8,323,40,2,159,70,6,45273.6666667,1382.33333333
9018,37.213058,-121.882973,92,CA,1166,Umbellularia,californica,California laurel,Plantae,Evergreen broadleaf,Ornamental,500,Flowers,Flowers or flower buds,3,2013,134,2456427,19.6327390968,34.0049016075,15.6666666667,7.31057073315,12.6622799421,2,2013,94,2456387,8.5,12.0208152802,6,3,4.24264068712,2,"'30865,30873'",1733.83333333,343.750585858,3120.9,618.751054545,15.07,22.57,27.14,23.17,4.04,8.78,13.7,10.8,323,40,2,159,76.3333333333,0.333333333333,49651.3333333,1937.87876584
9018,37.213058,-121.882973,92,CA,1166,Umbellularia,californica,California laurel,Plantae,Evergreen broadleaf,Ornamental,501,Flowers,Open flowers,2,2013,58,2456351,4.5,6.36396103068,7.5,1.5,2.12132034356,2,2013,94,2456387,8.5,12.0208152802,6,3,4.24264068712,1,'30873',550.125,55.125,990.225,99.225,15.07,22.57,27.14,23.17,4.04,8.78,13.7,10.8,323,40,2,159,37,0,39744,691
9020,36.565994,-118.777596,1920,CA,760,Penstemon,newberryi,mountain pride,Plantae,Evergreen broadleaf,-9999,500,Flowers,Flowers or flower buds,8,2013,124,2456417,1.32287565553,3.74165738677,7,0,0,8,2013,163,2456456,2.06533895523,5.84166072277,7,0,0,0,'',775.375,15.9217534255,1395.675,28.6591561659,7.46,15.73,27.53,19.52,-2.52,4.11,13.82,7.87,354,71,14,154,148,1.88982236505,48902.5,195.974579255
9020,36.565994,-118.777596,1920,CA,760,Penstemon,newberryi,mountain pride,Plantae,Evergreen broadleaf,-9999,501,Flowers,Open flowers,8,2013,145,2456438,2.2672946434,6.41287766919,7,0,0,8,2013,163,2456456,2.06533895523,5.84166072277,7,0,0,0,'',1067.0625,31.7566342197,1920.7125,57.1619415955,7.46,15.73,27.53,19.52,-2.52,4.11,13.82,7.87,354,71,14,154,159,0,51148.625,172.821433184
9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,Evergreen broadleaf,-9999,500,Flowers,Flowers or flower buds,10,2013,58,2456351,1.4,4.42718872424,7,0,0,10,2013,131,2456424,1.56524758425,4.94974746831,7,0,0,0,'',210.75,7.25,379.35,13.05,7.46,15.73,27.53,19.52,-2.52,4.11,13.82,7.87,354,71,14,154,90.2,2.2,39951.4,207.4
9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,Evergreen broadleaf,-9999,501,Flowers,Open flowers,10,2013,94,2456387,3.76961536499,11.9205704561,7,0,0,10,2013,131,2456424,1.56524758425,4.94974746831,7,0,0,0,'',478.275,33.5018127619,860.895,60.3032629714,7.46,15.73,27.53,19.52,-2.52,4.11,13.82,7.87,354,71,14,154,126.3,3.85010822359,45100.7,489.459589752
9022,37.804234,-122.460121,3,CA,702,Baccharis,pilularis,coyotebrush,Plantae,Evergreen broadleaf,Allergen,500,Flowers,Flowers or flower buds,6,2013,176,2456469,4.30245408007,10.5388171379,6.83333333333,0.166666666667,0.408248290464,6,2013,298,2456591,6.51877629962,15.9676756814,10.5,1.43178210633,3.50713558335,2,"'30753,30756'",2306.95833333,76.4553904974,4152.525,137.619702895,14.33,19.35,21.68,20.03,5.96,8.96,12.24,11.03,266,63,19,225,107.333333333,3.37309617085,52415.8333333,115.166666667
9022,37.804234,-122.460121,3,CA,702,Baccharis,pilularis,coyotebrush,Plantae,Evergreen broadleaf,Allergen,501,Flowers,Open flowers,6,2013,226,2456519,5.54627001787,13.5855315195,9.33333333333,1.47572957475,3.61478445646,6,2013,297,2456590,6.15358973825,15.0731549451,9.33333333333,1.33333333333,3.26598632371,2,"'30753,30756'",3153.83333333,93.606749816,5676.9,168.492149669,14.33,19.35,21.68,20.03,5.96,8.96,12.24,11.03,266,63,19,225,120.5,0.5,48383.8333333,655.698274954
9022,37.804234,-122.460121,3,CA,702,Baccharis,pilularis,coyotebrush,Plantae,Evergreen broadleaf,Allergen,502,Flowers,Pollen release (flowers),2,2013,227,2456520,14,19.7989898732,7,0,0,2,2013,273,2456566,31.5,44.5477272148,7,0,0,0,'',3175.875,243.375,5716.575,438.075,14.33,19.35,21.68,20.03,5.96,8.96,12.24,11.03,266,63,19,225,119.5,1.5,48384,1728
9241,34.675453,-120.040688,337,CA,705,Quercus,agrifolia,California live oak,Plantae,Evergreen broadleaf,Allergen,500,Flowers,Flowers or flower buds,2,2013,112,2456405,37.5,53.033008589,1.5,0.5,0.707106781187,2,2013,157,2456450,7.5,10.6066017178,1.5,0.5,0.707106781187,1,'32821',1421.125,599.875,2558.025,1079.775,16.94,22.8,27.96,25.09,4.26,8.5,13.47,11.41,159,35,0,60,80.5,4.5,46483,4320
9241,34.675453,-120.040688,337,CA,705,Quercus,agrifolia,California live oak,Plantae,Evergreen broadleaf,Allergen,501,Flowers,Open flowers,2,2013,99,2456392,14,19.7989898732,1,0,0,2,2013,115,2456408,1.5,2.12132034356,2,1,1.41421356237,1,'32821',1190.375,209.375,2142.675,376.875,16.94,22.8,27.96,25.09,4.26,8.5,13.47,11.41,159,35,0,60,79,3,45619,1728
9241,34.675453,-120.040688,337,CA,705,Quercus,agrifolia,California live oak,Plantae,Evergreen broadleaf,Allergen,502,Flowers,Pollen release (flowers),1,2013,88,2456381,-9999,-9999,2,-9999,-9999,1,2013,106,2456399,-9999,-9999,1,-9999,-9999,1,'32821',1024.25,-9999,1843.65,-9999,16.94,22.8,27.96,25.09,4.26,8.5,13.47,11.41,159,35,0,60,76,-9999,44237,-9999
9241,34.675453,-120.040688,337,CA,708,Eriogonum,fasciculatum,Eastern Mojave buckwheat,Plantae,Drought deciduous broadleaf,-9999,500,Flowers,Flowers or flower buds,2,2013,61,2456354,18,25.4558441227,1,0,0,2,2013,318,2456611,15.5,21.9203102168,2.5,0.5,0.707106781187,2,"'31967,31972'",667.875,227.125,1202.175,408.825,16.94,22.8,27.96,25.09,4.26,8.5,13.47,11.41,159,35,0,60,60,16,40608,2246
9241,34.675453,-120.040688,337,CA,708,Eriogonum,fasciculatum,Eastern Mojave buckwheat,Plantae,Drought deciduous broadleaf,-9999,501,Flowers,Open flowers,2,2013,132,2456425,2,2.82842712475,2,1,1.41421356237,2,2013,318,2456611,15.5,21.9203102168,2.5,0.5,0.707106781187,2,"'31967,31972'",1728.75,42,3111.75,75.6,16.94,22.8,27.96,25.09,4.26,8.5,13.47,11.41,159,35,0,60,85,0,49593.5,172.5
9242,34.675453,-120.040688,338,CA,702,Baccharis,pilularis,coyotebrush,Plantae,Evergreen broadleaf,Allergen,500,Flowers,Flowers or flower buds,2,2013,13,2456306,3.5,4.94974746831,1,0,0,2,2013,361,2456654,0,0,3,0,0,2,"'31970,31973'",105.5,21.25,189.9,38.25,16.94,22.8,27.96,25.09,4.26,8.5,13.47,11.41,159,35,0,60,12,0,35424,173
9242,34.675453,-120.040688,338,CA,702,Baccharis,pilularis,coyotebrush,Plantae,Evergreen broadleaf,Allergen,501,Flowers,Open flowers,2,2013,20,2456313,3.5,4.94974746831,1,0,0,2,2013,361,2456654,0,0,3,0,0,2,"'31970,31973'",176.125,49.375,317.025,88.875,16.94,22.8,27.96,25.09,4.26,8.5,13.47,11.41,159,35,0,60,12,0,35942.5,345.5
9242,34.675453,-120.040688,338,CA,702,Baccharis,pilularis,coyotebrush,Plantae,Evergreen broadleaf,Allergen,502,Flowers,Pollen release (flowers),2,2013,65,2456358,49,69.2964645563,1,0,0,2,2013,330,2456623,31.5,44.5477272148,3.5,0.5,0.707106781187,2,"'31970,31973'",770.625,643.875,1387.125,1158.975,16.94,22.8,27.96,25.09,4.26,8.5,13.47,11.41,159,35,0,60,47,35,41472,5875
9242,34.675453,-120.040688,338,CA,1015,Sambucus,nigra-cerulea,blue elderberry,Plantae,Deciduous broadleaf,Ornamental,500,Flowers,Flowers or flower buds,1,2013,74,2456367,-9999,-9999,2,-9999,-9999,1,2013,260,2456553,-9999,-9999,2,-9999,-9999,1,'31976',821.25,-9999,1478.25,-9999,16.94,22.8,27.96,25.09,4.26,8.5,13.47,11.41,159,35,0,60,76,-9999,42163,-9999
9242,34.675453,-120.040688,338,CA,1015,Sambucus,nigra-cerulea,blue elderberry,Plantae,Deciduous broadleaf,Ornamental,501,Flowers,Open flowers,1,2013,86,2456379,-9999,-9999,1,-9999,-9999,1,2013,260,2456553,-9999,-9999,2,-9999,-9999,1,'31976',994.5,-9999,1790.1,-9999,16.94,22.8,27.96,25.09,4.26,8.5,13.47,11.41,159,35,0,60,76,-9999,43891,-9999
9338,35.642117,-83.692589,398,TN,3,Acer,rubrum,red maple,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",500,Flowers,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2,2013,93,2456386,0,0,7,0,0,0,'',-9999,-9999,-9999,-9999,11.26,18.16,27.39,19.69,0.12,5.42,17.27,6.86,580,472,574,272,-9999,-9999,-9999,-9999
9338,35.642117,-83.692589,398,TN,12,Cornus,florida,flowering dogwood,Plantae,Deciduous broadleaf,"Ornamental,Shady Invaders Campaign",500,Flowers,Flowers or flower buds,1,2013,107,2456400,-9999,-9999,7,-9999,-9999,1,2013,115,2456408,-9999,-9999,6,-9999,-9999,0,'',686,-9999,1234.8,-9999,11.26,18.16,27.39,19.69,0.12,5.42,17.27,6.86,580,472,574,272,656,-9999,46656,-9999
9338,35.642117,-83.692589,398,TN,60,Acer,pensylvanicum,striped maple,Plantae,Deciduous broadleaf,"Ornamental,Allergen",500,Flowers,Flowers or flower buds,1,2013,115,2456408,-9999,-9999,8,-9999,-9999,1,2013,115,2456408,-9999,-9999,6,-9999,-9999,0,'',793.75,-9999,1428.75,-9999,11.26,18.16,27.39,19.69,0.12,5.42,17.27,6.86,580,472,574,272,690,-9999,47693,-9999
9338,35.642117,-83.692589,398,TN,81,Liquidambar,styraciflua,sweetgum,Plantae,Deciduous broadleaf,Ornamental,500,Flowers,Flowers or flower buds,1,2013,121,2456414,-9999,-9999,6,-9999,-9999,1,2013,121,2456414,-9999,-9999,16,-9999,-9999,0,'',874.25,-9999,1573.65,-9999,11.26,18.16,27.39,19.69,0.12,5.42,17.27,6.86,580,472,574,272,756,-9999,48384,-9999
9338,35.642117,-83.692589,398,TN,82,Liriodendron,tulipifera,tuliptree,Plantae,Deciduous broadleaf,Ornamental,500,Flowers,Flowers or flower buds,1,2013,115,2456408,-9999,-9999,8,-9999,-9999,1,2013,137,2456430,-9999,-9999,8,-9999,-9999,0,'',793.75,-9999,1428.75,-9999,11.26,18.16,27.39,19.69,0.12,5.42,17.27,6.86,580,472,574,272,690,-9999,47693,-9999
9338,35.642117,-83.692589,398,TN,98,Betula,lenta,sweet birch,Plantae,Deciduous broadleaf,"Ornamental,Allergen",500,Flowers,Flowers or flower buds,1,2013,107,2456400,-9999,-9999,7,-9999,-9999,2,2013,111,2456404,4,5.65685424949,7,1,1.41421356237,1,'33220',686,-9999,1234.8,-9999,11.26,18.16,27.39,19.69,0.12,5.42,17.27,6.86,580,472,574,272,656,-9999,46656,-9999
9338,35.642117,-83.692589,398,TN,823,Carpinus,caroliniana,American hornbeam,Plantae,Deciduous broadleaf,"Ornamental,Allergen",500,Flowers,Flowers or flower buds,14,2013,94,2456387,0.5,1.87082869339,5.14285714286,0.142857142857,0.534522483825,15,2013,103,2456396,1.1430952133,4.42718872424,7.86666666667,0.456348516218,1.76743020338,0,'',487.767857143,6.26785714286,877.982142857,11.2821428571,11.26,18.16,27.39,19.69,0.12,5.42,17.27,6.86,580,472,574,272,598.857142857,1.85714285714,45002.0714286,74.0714285714
9339,35.637402,-83.698807,594,TN,60,Acer,pensylvanicum,striped maple,Plantae,Deciduous broadleaf,"Ornamental,Allergen",500,Flowers,Flowers or flower buds,2,2013,111,2456404,4,5.65685424949,4,0,0,1,2013,115,2456408,-9999,-9999,6,-9999,-9999,0,'',726.25,53,1307.25,95.4,11.05,17.95,27.17,19.52,0.08,5.33,17.14,6.78,590,478,581,281,682,17,47174.5,518.5
9339,35.637402,-83.698807,594,TN,61,Acer,saccharum,sugar maple,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Green Wave Campaign",500,Flowers,Flowers or flower buds,1,2013,291,2456584,-9999,-9999,19,-9999,-9999,1,2013,291,2456584,-9999,-9999,10,-9999,-9999,0,'',4319.25,-9999,7774.65,-9999,11.05,17.95,27.17,19.52,0.08,5.33,17.14,6.78,590,478,581,281,1665,-9999,39398,-9999
9339,35.637402,-83.698807,594,TN,82,Liriodendron,tulipifera,tuliptree,Plantae,Deciduous broadleaf,Ornamental,500,Flowers,Flowers or flower buds,8,2013,113,2456406,1.30930734142,3.70328039909,4.5,0.5,1.41421356237,8,2013,134,2456427,2.10441712324,5.95219047314,10.25,0.490990253031,1.38873014966,6,"'33247,33250,33253,33262,33263,33264'",752.75,17.3483222738,1354.95,31.2269800928,11.05,17.95,27.17,19.52,0.08,5.33,17.14,6.78,590,478,581,281,690.5,5.56455620102,47433.75,169.718964131
9339,35.637402,-83.698807,594,TN,1184,Magnolia,fraseri,mountain magnolia,Plantae,Deciduous broadleaf,Ornamental,500,Flowers,Flowers or flower buds,1,2013,115,2456408,-9999,-9999,4,-9999,-9999,1,2013,115,2456408,-9999,-9999,6,-9999,-9999,0,'',779.25,-9999,1402.65,-9999,11.05,17.95,27.17,19.52,0.08,5.33,17.14,6.78,590,478,581,281,699,-9999,47693,-9999
9340,35.642353,-83.687431,510,TN,3,Acer,rubrum,red maple,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",500,Flowers,Flowers or flower buds,1,2013,96,2456389,-9999,-9999,9,-9999,-9999,2,2013,96,2456389,0,0,7,0,0,0,'',504.25,-9999,907.65,-9999,11.26,18.16,27.39,19.69,0.12,5.42,17.27,6.86,580,472,574,272,623,-9999,45274,-9999
9340,35.642353,-83.687431,510,TN,102,Quercus,rubra,northern red oak,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Green Wave Campaign",500,Flowers,Flowers or flower buds,1,2013,103,2456396,-9999,-9999,7,-9999,-9999,1,2013,110,2456403,-9999,-9999,6,-9999,-9999,0,'',619,-9999,1114.2,-9999,11.26,18.16,27.39,19.69,0.12,5.42,17.27,6.86,580,472,574,272,654,-9999,46310,-9999
9340,35.642353,-83.687431,510,TN,1212,Quercus,montana,chestnut oak,Plantae,Deciduous broadleaf,"Ornamental,Allergen",500,Flowers,Flowers or flower buds,2,2013,110,2456403,0,0,7,0,0,2,2013,110,2456403,0,0,6,0,0,0,'',734.75,0,1322.55,0,11.26,18.16,27.39,19.69,0.12,5.42,17.27,6.86,580,472,574,272,682,0,47002,0
9341,35.639874,-83.687721,444,TN,7,Cercis,canadensis,eastern redbud,Plantae,Deciduous broadleaf,Ornamental,500,Flowers,Flowers or flower buds,1,2013,93,2456386,-9999,-9999,7,-9999,-9999,1,2013,106,2456399,-9999,-9999,5,-9999,-9999,0,'',481.5,-9999,866.7,-9999,11.26,18.16,27.39,19.69,0.12,5.42,17.27,6.86,580,472,574,272,597,-9999,44928,-9999
9341,35.639874,-83.687721,444,TN,12,Cornus,florida,flowering dogwood,Plantae,Deciduous broadleaf,"Ornamental,Shady Invaders Campaign",500,Flowers,Flowers or flower buds,1,2013,93,2456386,-9999,-9999,7,-9999,-9999,1,2013,127,2456420,-9999,-9999,8,-9999,-9999,1,'33187',481.5,-9999,866.7,-9999,11.26,18.16,27.39,19.69,0.12,5.42,17.27,6.86,580,472,574,272,597,-9999,44928,-9999
9341,35.639874,-83.687721,444,TN,60,Acer,pensylvanicum,striped maple,Plantae,Deciduous broadleaf,"Ornamental,Allergen",500,Flowers,Flowers or flower buds,1,2013,106,2456399,-9999,-9999,3,-9999,-9999,1,2013,127,2456420,-9999,-9999,8,-9999,-9999,0,'',665.25,-9999,1197.45,-9999,11.26,18.16,27.39,19.69,0.12,5.42,17.27,6.86,580,472,574,272,656,-9999,46656,-9999
9341,35.639874,-83.687721,444,TN,67,Carya,glabra,pignut hickory,Plantae,Deciduous broadleaf,"Ornamental,Allergen",500,Flowers,Flowers or flower buds,1,2013,127,2456420,-9999,-9999,6,-9999,-9999,1,2013,127,2456420,-9999,-9999,8,-9999,-9999,0,'',960.25,-9999,1728.45,-9999,11.26,18.16,27.39,19.69,0.12,5.42,17.27,6.86,580,472,574,272,820,-9999,49075,-9999
9341,35.639874,-83.687721,444,TN,81,Liquidambar,styraciflua,sweetgum,Plantae,Deciduous broadleaf,Ornamental,500,Flowers,Flowers or flower buds,1,2013,121,2456414,-9999,-9999,10,-9999,-9999,1,2013,127,2456420,-9999,-9999,8,-9999,-9999,0,'',874.25,-9999,1573.65,-9999,11.26,18.16,27.39,19.69,0.12,5.42,17.27,6.86,580,472,574,272,756,-9999,48384,-9999
